unique_reaction_id,original_reaction_id,source,reactant_0_fg_counts,reactant_0_num_atoms,reactant_0_num_bonds,reactant_0_MolWt,reactant_0_NumHDonors,reactant_0_NumHAcceptors,reactant_0_atom_features,reactant_0_bond_features,reactant_1_fg_counts,reactant_1_num_atoms,reactant_1_num_bonds,reactant_1_MolWt,reactant_1_NumHDonors,reactant_1_NumHAcceptors,reactant_1_atom_features,reactant_1_bond_features,product_0_num_atoms,product_0_num_bonds,product_0_MolWt,product_0_NumHDonors,product_0_NumHAcceptors,product_0_atom_features,product_0_bond_features,product_1_num_atoms,product_1_num_bonds,product_1_MolWt,product_1_NumHDonors,product_1_NumHAcceptors,product_1_atom_features,product_1_bond_features
1187,rxn_1668,ZEUS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",2,1,47.102000000000004,1,1,"{'atom_type_counts': {6: 1, 16: 1}, 'num_bonds_counts': {1: 2}, 'formal_charge_counts': {0: 2}, 'chirality_counts': {'unspecified': 2}, 'num_hydrogens_counts': {2: 1, 1: 1}, 'hybridization_counts': {'SP3': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.22039)}","{'bond_type_counts': {'single': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 1}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 2, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,54.09199999999999,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 1: 2}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",2,1,48.11000000000001,1,1,"{'atom_type_counts': {6: 1, 16: 1}, 'num_bonds_counts': {1: 2}, 'formal_charge_counts': {0: 2}, 'chirality_counts': {'unspecified': 2}, 'num_hydrogens_counts': {3: 1, 1: 1}, 'hybridization_counts': {'SP3': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.22039)}","{'bond_type_counts': {'single': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 1}}",4,3,53.083999999999996,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 1, 1: 1}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}"
1188,rxn_1669,ZEUS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",3,2,61.129,1,1,"{'atom_type_counts': {6: 2, 16: 1}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {3: 1, 1: 2}, 'hybridization_counts': {'SP3': 3}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.18696333333333334)}","{'bond_type_counts': {'single': 2}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 2, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,54.09199999999999,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 1: 2}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",3,2,62.137,1,1,"{'atom_type_counts': {6: 2, 16: 1}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {3: 1, 2: 1, 1: 1}, 'hybridization_counts': {'SP3': 3}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.18696333333333334)}","{'bond_type_counts': {'single': 2}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}",4,3,53.083999999999996,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 1, 1: 1}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}"
1189,rxn_1670,ZEUS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,75.156,1,1,"{'atom_type_counts': {6: 3, 16: 1}, 'num_bonds_counts': {1: 3, 3: 1}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {3: 2, 0: 1, 1: 1}, 'hybridization_counts': {'SP3': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.17025)}","{'bond_type_counts': {'single': 3}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 2, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,54.09199999999999,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 1: 2}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",4,3,76.164,1,1,"{'atom_type_counts': {6: 3, 16: 1}, 'num_bonds_counts': {1: 3, 3: 1}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {3: 2, 1: 2}, 'hybridization_counts': {'SP3': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.17025)}","{'bond_type_counts': {'single': 3}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",4,3,53.083999999999996,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 1, 1: 1}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}"
1190,rxn_1671,ZEUS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 2, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,54.09199999999999,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 1: 2}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",3,2,59.113,0,1,"{'atom_type_counts': {6: 2, 16: 1}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {2: 1, 1: 1, 0: 1}, 'hybridization_counts': {'SP3': 1, 'SP2': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.18696333333333334)}","{'bond_type_counts': {'single': 1, 'double': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}",3,2,60.120999999999995,0,1,"{'atom_type_counts': {6: 2, 16: 1}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {3: 1, 1: 1, 0: 1}, 'hybridization_counts': {'SP3': 1, 'SP2': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.18696333333333334)}","{'bond_type_counts': {'single': 1, 'double': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}",4,3,53.083999999999996,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 1, 1: 1}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}"
1191,rxn_1683,ZEUS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",9,9,137.22699999999998,1,1,"{'atom_type_counts': {6: 8, 16: 1}, 'num_bonds_counts': {1: 2, 3: 2, 2: 5}, 'formal_charge_counts': {0: 9}, 'chirality_counts': {'unspecified': 9}, 'num_hydrogens_counts': {3: 1, 0: 2, 1: 6}, 'hybridization_counts': {'SP3': 9}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.14239444444444443)}","{'bond_type_counts': {'single': 9}, 'conjugated_bond_count': 0, 'ring_bond_count': 6, 'stereo_counts': {'none': 9}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 2, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,54.09199999999999,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 1: 2}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}",9,9,138.23499999999999,1,1,"{'atom_type_counts': {6: 8, 16: 1}, 'num_bonds_counts': {1: 2, 3: 2, 2: 5}, 'formal_charge_counts': {0: 9}, 'chirality_counts': {'unspecified': 9}, 'num_hydrogens_counts': {3: 1, 1: 7, 0: 1}, 'hybridization_counts': {'SP3': 9}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.14239444444444443)}","{'bond_type_counts': {'single': 9}, 'conjugated_bond_count': 0, 'ring_bond_count': 6, 'stereo_counts': {'none': 9}}",4,3,53.083999999999996,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {2: 2, 0: 1, 1: 1}, 'hybridization_counts': {'SP2': 4}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2, 'single': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}"
1192,rxn_1725,ZEUS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",9,9,137.22699999999998,1,1,"{'atom_type_counts': {6: 8, 16: 1}, 'num_bonds_counts': {1: 2, 3: 2, 2: 5}, 'formal_charge_counts': {0: 9}, 'chirality_counts': {'unspecified': 9}, 'num_hydrogens_counts': {3: 1, 0: 2, 1: 6}, 'hybridization_counts': {'SP3': 9}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.14239444444444443)}","{'bond_type_counts': {'single': 9}, 'conjugated_bond_count': 0, 'ring_bond_count': 6, 'stereo_counts': {'none': 9}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 1, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",6,6,78.11399999999999,0,0,"{'atom_type_counts': {6: 6}, 'num_bonds_counts': {2: 6}, 'formal_charge_counts': {0: 6}, 'chirality_counts': {'unspecified': 6}, 'num_hydrogens_counts': {1: 6}, 'hybridization_counts': {'SP2': 6}, 'aromatic_atom_count': 6, 'average_atomic_mass': np.float64(0.12010999999999998)}","{'bond_type_counts': {'aromatic': 6}, 'conjugated_bond_count': 6, 'ring_bond_count': 6, 'stereo_counts': {'none': 6}}",9,9,138.23499999999999,1,1,"{'atom_type_counts': {6: 8, 16: 1}, 'num_bonds_counts': {1: 2, 3: 2, 2: 5}, 'formal_charge_counts': {0: 9}, 'chirality_counts': {'unspecified': 9}, 'num_hydrogens_counts': {3: 1, 1: 7, 0: 1}, 'hybridization_counts': {'SP3': 9}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.14239444444444443)}","{'bond_type_counts': {'single': 9}, 'conjugated_bond_count': 0, 'ring_bond_count': 6, 'stereo_counts': {'none': 9}}",6,6,77.106,0,0,"{'atom_type_counts': {6: 6}, 'num_bonds_counts': {2: 6}, 'formal_charge_counts': {0: 6}, 'chirality_counts': {'unspecified': 6}, 'num_hydrogens_counts': {0: 1, 1: 5}, 'hybridization_counts': {'SP2': 6}, 'aromatic_atom_count': 6, 'average_atomic_mass': np.float64(0.12010999999999998)}","{'bond_type_counts': {'aromatic': 6}, 'conjugated_bond_count': 6, 'ring_bond_count': 6, 'stereo_counts': {'none': 6}}"
1193,rxn_1786,ZEUS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 1, 'Alkyne': 1, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",4,3,52.076,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 2, 0: 1, 2: 1}, 'hybridization_counts': {'SP': 2, 'SP2': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'triple': 1, 'single': 1, 'double': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",9,9,137.22699999999998,1,1,"{'atom_type_counts': {6: 8, 16: 1}, 'num_bonds_counts': {1: 2, 3: 2, 2: 5}, 'formal_charge_counts': {0: 9}, 'chirality_counts': {'unspecified': 9}, 'num_hydrogens_counts': {3: 1, 0: 2, 1: 6}, 'hybridization_counts': {'SP3': 9}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.14239444444444443)}","{'bond_type_counts': {'single': 9}, 'conjugated_bond_count': 0, 'ring_bond_count': 6, 'stereo_counts': {'none': 9}}",9,9,138.23499999999999,1,1,"{'atom_type_counts': {6: 8, 16: 1}, 'num_bonds_counts': {1: 2, 3: 2, 2: 5}, 'formal_charge_counts': {0: 9}, 'chirality_counts': {'unspecified': 9}, 'num_hydrogens_counts': {3: 1, 1: 7, 0: 1}, 'hybridization_counts': {'SP3': 9}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.14239444444444443)}","{'bond_type_counts': {'single': 9}, 'conjugated_bond_count': 0, 'ring_bond_count': 6, 'stereo_counts': {'none': 9}}",4,3,51.06799999999999,0,0,"{'atom_type_counts': {6: 4}, 'num_bonds_counts': {1: 2, 2: 2}, 'formal_charge_counts': {0: 4}, 'chirality_counts': {'unspecified': 4}, 'num_hydrogens_counts': {1: 1, 0: 2, 2: 1}, 'hybridization_counts': {'SP': 2, 'SP2': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'triple': 1, 'single': 1, 'double': 1}, 'conjugated_bond_count': 3, 'ring_bond_count': 0, 'stereo_counts': {'none': 3}}"
1194,rxn_1787,ZEUS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 2, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",3,2,40.06499999999999,0,0,"{'atom_type_counts': {6: 3}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {2: 2, 0: 1}, 'hybridization_counts': {'SP2': 2, 'SP': 1}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2}, 'conjugated_bond_count': 2, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 1, 'Alkene': 0, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",9,9,119.18699999999995,0,0,"{'atom_type_counts': {6: 9}, 'num_bonds_counts': {1: 2, 3: 2, 2: 5}, 'formal_charge_counts': {0: 9}, 'chirality_counts': {'unspecified': 9}, 'num_hydrogens_counts': {3: 2, 0: 2, 1: 5}, 'hybridization_counts': {'SP3': 3, 'SP2': 6}, 'aromatic_atom_count': 6, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'single': 3, 'aromatic': 6}, 'conjugated_bond_count': 6, 'ring_bond_count': 6, 'stereo_counts': {'none': 9}}",9,9,120.19499999999995,0,0,"{'atom_type_counts': {6: 9}, 'num_bonds_counts': {1: 2, 3: 2, 2: 5}, 'formal_charge_counts': {0: 9}, 'chirality_counts': {'unspecified': 9}, 'num_hydrogens_counts': {3: 2, 1: 6, 0: 1}, 'hybridization_counts': {'SP3': 3, 'SP2': 6}, 'aromatic_atom_count': 6, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'single': 3, 'aromatic': 6}, 'conjugated_bond_count': 6, 'ring_bond_count': 6, 'stereo_counts': {'none': 9}}",3,2,39.056999999999995,0,0,"{'atom_type_counts': {6: 3}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {1: 1, 0: 1, 2: 1}, 'hybridization_counts': {'SP2': 2, 'SP': 1}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2}, 'conjugated_bond_count': 2, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}"
1195,rxn_1789,ZEUS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 1, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",2,1,27.046,0,0,"{'atom_type_counts': {6: 2}, 'num_bonds_counts': {1: 2}, 'formal_charge_counts': {0: 2}, 'chirality_counts': {'unspecified': 2}, 'num_hydrogens_counts': {1: 1, 2: 1}, 'hybridization_counts': {'SP2': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 1}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 2, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",3,2,40.06499999999999,0,0,"{'atom_type_counts': {6: 3}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {2: 2, 0: 1}, 'hybridization_counts': {'SP2': 2, 'SP': 1}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2}, 'conjugated_bond_count': 2, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}",2,1,28.053999999999995,0,0,"{'atom_type_counts': {6: 2}, 'num_bonds_counts': {1: 2}, 'formal_charge_counts': {0: 2}, 'chirality_counts': {'unspecified': 2}, 'num_hydrogens_counts': {2: 2}, 'hybridization_counts': {'SP2': 2}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 1}}",3,2,39.056999999999995,0,0,"{'atom_type_counts': {6: 3}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {1: 1, 0: 1, 2: 1}, 'hybridization_counts': {'SP2': 2, 'SP': 1}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2}, 'conjugated_bond_count': 2, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}"
1196,rxn_1791,ZEUS,"{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 2, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",3,2,40.06499999999999,0,0,"{'atom_type_counts': {6: 3}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {2: 2, 0: 1}, 'hybridization_counts': {'SP2': 2, 'SP': 1}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2}, 'conjugated_bond_count': 2, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}","{'Hydroxyl': 0, 'Carbonyl': 0, 'Amine': 0, 'Carboxylic Acid': 0, 'Ester': 0, 'Ether': 0, 'Aromatic Ring': 0, 'Alkene': 1, 'Alkyne': 0, 'Halogen': 0, 'Nitro': 0, 'Sulfonyl': 0}",3,2,41.07299999999999,0,0,"{'atom_type_counts': {6: 3}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {2: 1, 0: 1, 3: 1}, 'hybridization_counts': {'SP2': 2, 'SP3': 1}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 1, 'single': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}",3,2,42.080999999999996,0,0,"{'atom_type_counts': {6: 3}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {2: 1, 1: 1, 3: 1}, 'hybridization_counts': {'SP2': 2, 'SP3': 1}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 1, 'single': 1}, 'conjugated_bond_count': 0, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}",3,2,39.056999999999995,0,0,"{'atom_type_counts': {6: 3}, 'num_bonds_counts': {1: 2, 2: 1}, 'formal_charge_counts': {0: 3}, 'chirality_counts': {'unspecified': 3}, 'num_hydrogens_counts': {1: 1, 0: 1, 2: 1}, 'hybridization_counts': {'SP2': 2, 'SP': 1}, 'aromatic_atom_count': 0, 'average_atomic_mass': np.float64(0.12011)}","{'bond_type_counts': {'double': 2}, 'conjugated_bond_count': 2, 'ring_bond_count': 0, 'stereo_counts': {'none': 2}}"
